시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
어린이집,부암 어린이집,경기도 안산시 상록구 부루지성모길 14,경기도 안산시 상록구 월피동 462-1,37.3343430098,126.852532,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
어린이집,동화사랑 어린이집,경기도 안산시 상록구 월피로1길 12,경기도 안산시 상록구 월피동 465-1,37.3355052698,126.853939,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
어린이집,꿈이큰 어린이집,경기도 안산시 상록구 시낭로2길 21,경기도 안산시 상록구 월피동 471-1,37.336647,126.854438,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,시립루씨 어린이집,경기도 안산시 상록구 안산천서로4길 11,경기도 안산시 상록구 월피동 488,37.335735,126.847475,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
어린이집,시립감골 어린이집,경기도 안산시 상록구 안산천서로3길 6-7,경기도 안산시 상록구 월피동 523,37.3331500351,126.8441106803,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
어린이집,일동하늘 어린이집,경기도 안산시 상록구 안산천서로3길 6-7,경기도 안산시 상록구 월피동 523,37.3331500351,126.8441106803,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
유치원,부곡 유치원,경기도 안산시 상록구 안산대학로 35,경기도 안산시 상록구 이동 608,37.3061347665,126.8626112848,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,에이앤이 지혜어린이집,경기도 안산시 상록구 안산대학로 35,경기도 안산시 상록구 이동 608,37.3061347665,126.8626112848,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
어린이집,하나린 어린이집,경기도 안산시 상록구 조구나리1길 6-3,경기도 안산시 상록구 이동 630-1,37.3132544040,126.843462,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,누리예능 어린이집,경기도 안산시 상록구 송호로 11-9,경기도 안산시 상록구 이동 653-1,37.3125418384,126.847011,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
어린이집,아미 어린이집,경기도 안산시 상록구 안산천남1로 70,경기도 안산시 상록구 이동 664-1,37.3101720989,126.8428947231,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,시냇가 푸른나무 유치원,경기도 안산시 상록구 석호로 6,경기도 안산시 상록구 이동 665-1,37.3106170597,126.846936,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,리베 어린이집,경기도 안산시 상록구 석호로 6,경기도 안산시 상록구 이동 665-1,37.3106170597,126.846936,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,5~8,2019-10-01,3930000,경기도 안산시
어린이집,또래 어린이집,경기도 안산시 상록구 삼태기2길 18,경기도 안산시 상록구 이동 683-1,37.308054,126.846345,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,동심 어린이집,경기도 안산시 상록구 이동공원로 43,경기도 안산시 상록구 이동 710-9,37.309752,126.849480,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
어린이집,동방 어린이집,경기도 안산시 상록구 구룡로 67-1,경기도 안산시 상록구 일동 110-11,37.3152380623,126.8715655424,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
유치원,안산1대학석학 유치원,경기도 안산시 상록구 구룡동길 4-5,경기도 안산시 상록구 일동 125-1,37.3119481022,126.868838,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
유치원,우리들 유치원,경기도 안산시 상록구 호동로 54,경기도 안산시 상록구 일동 574,37.316355,126.863449,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,하늘숲 어린이집,경기도 안산시 상록구 성호로 92-13,경기도 안산시 상록구 일동 581-13,37.3136685681,126.8636083516,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,이솝 유치원,경기도 안산시 상록구 성호로 70,경기도 안산시 상록구 일동 601,37.3126108873,126.8652978736,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,서원 유치원,경기도 안산시 상록구 성호로 70,경기도 안산시 상록구 일동 601,37.3126108873,126.8652978736,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,8~12,2019-10-01,3930000,경기도 안산시
유치원,대안 유치원,경기도 안산시 상록구 안산대학로 115-1,경기도 안산시 상록구 일동 603-11,37.3105042443,126.870102,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
유치원,미림 유치원,경기도 안산시 상록구 실록1길 5,경기도 안산시 상록구 일동 658,37.3058014411,126.864218,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,신안 유치원,경기도 안산시 상록구 안산대학로 155,경기도 안산시 상록구 일동 752,37.3103808782,126.8760634407,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
유치원,세라 유치원,경기도 안산시 상록구 팔곡두레길 71,경기도 안산시 상록구 팔곡이동 385,37.2974127509,126.882779,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
유치원,예은 유치원,경기도 안산시 상록구 팔곡두레길 71,경기도 안산시 상록구 팔곡이동 385,37.2974127509,126.882779,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
초등학교,본원 초등학교,경기도 안산시 상록구 충장로 670,경기도 안산시 상록구 부곡동 719-3,37.3363657309,126.8561376906,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
유치원,자연 유치원,경기도 안산시 상록구 충장로 670,경기도 안산시 상록구 부곡동 719-3,37.3363657309,126.8561376906,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
초등학교,시곡 초등학교,경기도 안산시 상록구 석호로 113,경기도 안산시 상록구 사동 1193,37.3012372979,126.8483137537,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,창촌 초등학교 병설유치원,경기도 안산시 상록구 석호로 113,경기도 안산시 상록구 사동 1193,37.3012372979,126.8483137537,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
초등학교,창촌 초등학교,경기도 안산시 상록구 이화3길 22-13,경기도 안산시 상록구 사동 1242-7,37.3001059914,126.857319,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,반월 초등학교 병설유치원,경기도 안산시 상록구 이화4길 21,경기도 안산시 상록구 사동 1255-1,37.301215,126.855555,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
초등학교,반월 초등학교,경기도 안산시 상록구 감골공원길 16,경기도 안산시 상록구 사동 1319-21,37.2936260804,126.851733,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,신성 어린이집,경기도 안산시 상록구 시곡2길 1,경기도 안산시 상록구 사동 1335-10,37.2947234690,126.856035,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,매화 초등학교 병설유치원,경기도 안산시 상록구 감골2로 11,경기도 안산시 상록구 사동 1344,37.2903454517,126.8539518156,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
초등학교,매화 초등학교,경기도 안산시 상록구 감골1로 46,경기도 안산시 상록구 사동 1344-2,37.2890569609,126.8524927674,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,본오유치원,경기도 안산시 상록구 항호2길 57-15,경기도 안산시 상록구 사동 1367-1,37.288819,126.843732,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
유치원,광덕 초등학교 병설유치원,경기도 안산시 상록구 초당로 25,경기도 안산시 상록구 사동 1389,37.2855014008,126.8510021521,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,8~12,2019-10-01,3930000,경기도 안산시
초등학교,광덕 초등학교,경기도 안산시 상록구 장화2길 54,경기도 안산시 상록구 사동 1401-2,37.283258,126.853420,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,근화 어린이집,경기도 안산시 상록구 장화2길 44,경기도 안산시 상록구 사동 1406-8,37.2832288308,126.852311,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
초등학교,초당 초등학교,경기도 안산시 상록구 평안로1안길 24,경기도 안산시 상록구 사동 1415-26,37.282524,126.850487,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
초등학교,해양 초등학교,경기도 안산시 상록구 선진로 69,경기도 안산시 상록구 사동 1475-3,37.278041,126.849950,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
초등학교,청석 초등학교,경기도 안산시 상록구 선진로 100,경기도 안산시 상록구 사동 1506-1,37.2796033241,126.852544,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,팔곡 초등학교 병설유치원,경기도 안산시 상록구 해양1로 48,경기도 안산시 상록구 사동 1510-1,37.2947144709,126.8181014195,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,5~8,2019-10-01,3930000,경기도 안산시
초등학교,팔곡 초등학교,경기도 안산시 상록구 해양2로 28,경기도 안산시 상록구 사동 1512-1,37.2945211781,126.8237454539,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,5~8,2019-10-01,3930000,경기도 안산시
유치원,학현 초등학교 병설유치원,경기도 안산시 상록구 삼리로 119,경기도 안산시 상록구 사동 1535,37.3048267995,126.8538651601,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
초등학교,학현 초등학교,경기도 안산시 상록구 삼리로 119,경기도 안산시 상록구 사동 1535,37.3048267995,126.8538651601,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
유치원,성안 초등학교 병설유치원,경기도 안산시 상록구 삼리로 24,경기도 안산시 상록구 사동 1553,37.3035648132,126.8395381636,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
초등학교,성안 초등학교,경기도 안산시 상록구 성안3길 9,경기도 안산시 상록구 사동 1557-2,37.302421,126.838747,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
유치원,이호 초등학교 병설유치원,경기도 안산시 상록구 화랑로 530,경기도 안산시 상록구 성포동 587-1,37.320071,126.846829,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
초등학교,이호 초등학교,경기도 안산시 상록구 성포로 47,경기도 안산시 상록구 성포동 591-1,37.3241012376,126.8477713777,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
초등학교,부곡 초등학교,경기도 안산시 상록구 안산천동로 90,경기도 안산시 상록구 성포동 592-1,37.3243468672,126.842617,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,8~12,2019-10-01,3930000,경기도 안산시
초등학교,상록 초등학교,경기도 안산시 상록구 삼일로 670,경기도 안산시 상록구 성포동 594-3,37.3270063648,126.850784,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
초등학교,정재 초등학교,경기도 안산시 상록구 삼일로 670,경기도 안산시 상록구 성포동 594-3,37.3270063648,126.850784,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,8~12,2019-10-01,3930000,경기도 안산시
유치원,석호 초등학교 병설유치원,경기도 안산시 상록구 수암2길 13-7,경기도 안산시 상록구 수암동 177,37.3649602296,126.878144,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
초등학교,석호 초등학교,경기도 안산시 상록구 수암2길 13-7,경기도 안산시 상록구 수암동 177,37.3649602296,126.878144,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,8~12,2019-10-01,3930000,경기도 안산시
유치원,안산 초등학교 병설유치원,경기도 안산시 상록구 원당골5길 15,경기도 안산시 상록구 수암동 480-5,37.363808,126.881057,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,용신 어린이집,경기도 안산시 상록구 석호로 384,경기도 안산시 상록구 본오동 728-6,37.2926236417,126.8730204922,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,상록이레 어린이집,경기도 안산시 상록구 석호로 384,경기도 안산시 상록구 본오동 728-6,37.2926236417,126.8730204922,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
유치원,파란마음 유치원,경기도 안산시 상록구 각골동로2길 5,경기도 안산시 상록구 본오동 741-10,37.2953195124,126.8763949224,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
유치원,다샘 유치원,경기도 안산시 상록구 각골로2안길 38,경기도 안산시 상록구 본오동 767-8,37.2953354244,126.8743918801,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,5~8,2019-10-01,3930000,경기도 안산시
유치원,이화 유치원,경기도 안산시 상록구 각골로1안길 40,경기도 안산시 상록구 본오동 774-7,37.2937095731,126.874026,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,리틀키디 어린이집,경기도 안산시 상록구 각골서로 49,경기도 안산시 상록구 본오동 821,37.2947778721,126.8687537266,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
어린이집,꿈이 있는 성모어린이집,경기도 안산시 상록구 각골서로 49,경기도 안산시 상록구 본오동 821,37.2947778721,126.8687537266,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
초등학교,삼일 초등학교,경기도 안산시 상록구 본원로5안길 5,경기도 안산시 상록구 본오동 837-1,37.291955,126.870620,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
유치원,경수 초등학교 병설유치원,경기도 안산시 상록구 본오로7길 40,경기도 안산시 상록구 본오동 852-1,37.2907658208,126.868182,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
초등학교,경수 초등학교,경기도 안산시 상록구 샘골로7길 42,경기도 안산시 상록구 본오동 863-12,37.292353,126.8655053528,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
초등학교,경일 초등학교,경기도 안산시 상록구 반석로 44,경기도 안산시 상록구 본오동 871,37.2950146435,126.8645758715,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
초등학교,성포 초등학교,경기도 안산시 상록구 본오로 157,경기도 안산시 상록구 본오동 872-1,37.2991213033,126.8659264777,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,신에덴 어린이집,경기도 안산시 상록구 본오로 145,경기도 안산시 상록구 본오동 872-20,37.2974300554,126.865156,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
어린이집,아이와 숲 어린이집,경기도 안산시 상록구 반석로 9,경기도 안산시 상록구 본오동 879-16,37.2981467574,126.8615565977,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
어린이집,안데르센 어린이집,경기도 안산시 상록구 본원로 18,경기도 안산시 상록구 본오동 898-2,37.291821,126.860287,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
유치원,각골 초등학교 병설유치원,경기도 안산시 상록구 충장로2길 16,경기도 안산시 상록구 본오동 900,37.2911239567,126.859915,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,8~12,2019-10-01,3930000,경기도 안산시
초등학교,각골 초등학교,경기도 안산시 상록구 오목로7길 4-1,경기도 안산시 상록구 본오동 923-5,37.289851,126.8635792106,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
유치원,본오 초등학교 병설유치원,경기도 안산시 상록구 오목로4안길 14,경기도 안산시 상록구 본오동 925-1,37.2896275647,126.862431,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,2,3~6,2019-10-01,3930000,경기도 안산시
초등학교,본오 초등학교,경기도 안산시 상록구 샘골로 29,경기도 안산시 상록구 본오동 949-6,37.2867059148,126.863565,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
유치원,천사 유치원,경기도 안산시 상록구 고목로3길 44,경기도 안산시 상록구 본오동 958,37.2868141052,126.8605263485,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
어린이집,시낭 어린이집,경기도 안산시 상록구 고목로3길 44,경기도 안산시 상록구 본오동 958,37.2868141052,126.8605263485,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
어린이집,미예뜰 어린이집,경기도 안산시 상록구 정재초교길 11,경기도 안산시 상록구 부곡동 225-5,37.3383182330,126.864534,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,5~8,2019-10-01,3930000,경기도 안산시
유치원,시랑 초등학교 병설유치원,경기도 안산시 상록구 태마당로 50,경기도 안산시 상록구 부곡동 540-1,37.3320145426,126.864411,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
초등학교,시랑 초등학교,경기도 안산시 상록구 부곡로4길 19,경기도 안산시 상록구 부곡동 541-7,37.3318098250,126.865058,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,조은 유치원,경기도 안산시 상록구 부곡로 8,경기도 안산시 상록구 부곡동 600,37.3232222345,126.859758,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,3~6,2019-10-01,3930000,경기도 안산시
초등학교,계당초등학교,경상북도 경산시 계당길 27,경상북도 경산시 와촌면 계당리 1468,35.9284262445,128.851336904,경상북도 경산시,경산경찰서,Y,2,7,2019-09-10,5130000,경상북도 경산시
어린이집,푸른숲속어린이집,경기도 안산시 상록구 부곡로3길 12,경기도 안산시 상록구 부곡동 614,37.3265146689,126.861337,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,5~8,2019-10-01,3930000,경기도 안산시
유치원,호동 초등학교 병설유치원,경기도 안산시 상록구 정재로6길 21,경기도 안산시 상록구 부곡동 638-5,37.334003,126.866667,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
초등학교,호동 초등학교,경기도 안산시 상록구 정재로4길 12,경기도 안산시 상록구 부곡동 639-6,37.334003,126.8660224165,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,지니 어린이집,경기도 안산시 상록구 부곡로 101,경기도 안산시 상록구 부곡동 670-6,37.331216,126.862162,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,꿈을주는 어린이집,경기도 안산시 상록구 부곡로 73,경기도 안산시 상록구 부곡동 680,37.329165,126.860430,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
어린이집,해냄 어린이집,경기도 안산시 상록구 녹지로 50-1,경기도 안산시 상록구 부곡동 713-5,37.337012,126.857100,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,3,3~6,2019-10-01,3930000,경기도 안산시
어린이집,근로복지공단어린이집,경기도 안산시 단원구 백성길 26,경기도 안산시 단원구 원곡동 805-1,37.328516,126.793134,단원구 경제교통과,단원경찰서,Y,3,8m,2019-10-01,3930000,경기도 안산시
어린이집,시립대덕어린이집,경기도 안산시 단원구 원선로북길 7,경기도 안산시 단원구 원곡동 936-6,37.332537,126.802629,단원구 경제교통과,단원경찰서,Y,3,15m,2019-10-01,3930000,경기도 안산시
초등학교,원곡초등학교,경기도 안산시 단원구 원곡초교길 9,경기도 안산시 단원구 원곡동 821,37.3282402898,126.7960906972,단원구 경제교통과,단원경찰서,Y,6,8 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,원일초등학교,경기도 안산시 단원구 원선로 113,경기도 안산시 단원구 선부동 962,37.3330073048,126.8038862463,단원구 경제교통과,단원경찰서,Y,5,8 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,관산초등학교,경기도 안산시 단원구 원선1로 68,경기도 안산시 단원구 초지동 603,37.3288306882,126.8064155215,단원구 경제교통과,단원경찰서,Y,2,8 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,안산서초등학교,경기도 안산시 단원구 원선로 67,경기도 안산시 단원구 원곡동 936-4,37.3309683664,126.8001724856,단원구 경제교통과,단원경찰서,Y,4,20m,2019-10-01,3930000,경기도 안산시
초등학교,슬기초등학교,경기도 안산시 단원구 안산천남로 53,경기도 안산시 단원구 고잔동 720-1,37.3055421552,126.8258493535,단원구 경제교통과,단원경찰서,Y,3,20m,2019-10-01,3930000,경기도 안산시
초등학교,송호초등학교,경기도 안산시 단원구 한양대학로 183,경기도 안산시 단원구 고잔동 767-1,37.311501,126.8352389780,단원구 경제교통과,단원경찰서,Y,2,25m,2019-10-01,3930000,경기도 안산시
어린이집,홍익교육어린이집,경기도 안산시 단원구 지곡로 42,경기도 안산시 단원구 선부동 997-6,37.3383834131,126.8031410225,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
어린이집,시립선부어린이집,경기도 안산시 단원구 지곡로 48,경기도 안산시 단원구 선부동 997,37.3387499331,126.8024810381,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,선일초등학교,경기도 안산시 단원구 선이로3길 40,경기도 안산시 단원구 선부동 1002,37.3401508804,126.7997103041,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,선부초등학교,경기도 안산시 단원구 달미로 24,경기도 안산시 단원구 선부동 1086-1,37.3382281301,126.814087,단원구 경제교통과,단원경찰서,Y,2,20m,2019-10-01,3930000,경기도 안산시
어린이집,단원어린이집,경기도 안산시 단원구 북촌2길 26,경기도 안산시 단원구 선부동 1022-5,37.3440740463,126.8051575617,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
어린이집,궁전어린이집,경기도 안산시 단원구 석수동길 46,경기도 안산시 단원구 선부동 1056-17,37.3458144323,126.8071122763,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,석수초등학교,경기도 안산시 단원구 석수로 93,경기도 안산시 단원구 선부동 1042,37.3448178187,126.8059636912,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,덕인초등학교,경기도 안산시 단원구 와동공원로6길 7,경기도 안산시 단원구 와동 759-6,37.3410522608,126.8225037484,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
어린이집,알곡어린이집,경기도 안산시 단원구 와동공원로5안길 22-6,경기도 안산시 단원구 와동 258-6,37.340283,126.8242797035,단원구 경제교통과,단원경찰서,Y,6,6 ~ 20m,2019-10-01,3930000,경기도 안산시
초등학교,대부초등학교,경기도 안산시 단원구 대부중앙로 56,경기도 안산시 단원구 대부북동 181,37.2456136956,126.5805455060,단원구 경제교통과,단원경찰서,Y,2,8m,2019-10-01,3930000,경기도 안산시
초등학교,대동초등학교,경기도 안산시 단원구 솔따배기길 134-9,경기도 안산시 단원구 대부동동 838,37.2413603678,126.6002196704,단원구 경제교통과,단원경찰서,Y,1,8m,2019-10-01,3930000,경기도 안산시
초등학교,대남초등학교,경기도 안산시 단원구 대남로 298,경기도 안산시 단원구 대부남동 1066-123,37.2199160543,126.5754960418,단원구 경제교통과,단원경찰서,Y,2,8m,2019-10-01,3930000,경기도 안산시
초등학교,능길초등학교,경기도 안산시 단원구 신길중앙로3길 8,경기도 안산시 단원구 신길동 1417-22,37.335981,126.764289,단원구 경제교통과,단원경찰서,Y,3,8 ~ 20m,2019-10-01,3930000,경기도 안산시
유치원,안산유치원,경기도 안산시 단원구 큰우물길 48,경기도 안산시 단원구 고잔동 574-3,37.3255022924,126.8261553219,단원구 경제교통과,단원경찰서,Y,6,8 ~ 25m,2019-10-01,3930000,경기도 안산시
초등학교,고잔초등학교,경기도 안산시 단원구 적금로 182,경기도 안산시 단원구 고잔동 581,37.3250787711,126.8273612880,단원구 경제교통과,단원경찰서,Y,6,8 ~ 25m,2019-10-01,3930000,경기도 안산시
어린이집,카네기아이사랑어린이집,경기도 안산시 상록구 건건5길 7,경기도 안산시 상록구 건건동 619,37.3074375936,126.9047015598,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,3~6,2019-10-01,3930000,경기도 안산시
어린이집,시립 성안 어린이집,경기도 안산시 상록구 건건5길 7,경기도 안산시 상록구 건건동 619,37.3074375936,126.9047015598,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,4,8~12,2019-10-01,3930000,경기도 안산시
유치원,해밀 유치원,경기도 안산시 상록구 건건로 39,경기도 안산시 상록구 건건동 629,37.3052032625,126.9006075847,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,5,3~6,2019-10-01,3930000,경기도 안산시
유치원,바다 유치원,경기도 안산시 상록구 건건로 39,경기도 안산시 상록구 건건동 629,37.3052032625,126.9006075847,경기도 안산시 상록구 경제교통과,안산상록경찰서,Y,1,8~12,2019-10-01,3930000,경기도 안산시
